source,group,repository,revision,sample_offset_or_method,row_id,task_grounding,substantive_progress,evidence_and_correction,ending_and_handoff,training_signal,total,severe_defects,source_median,source_grade
penfever-traces/minimax-m27-131k/nemotron-gym-math-advanced-calculations-v3,Penfever MiniMax M27 131K,penfever/nemotron-gym-math-advanced-calculations-v3-minimax-m27-131k-traces,35343a8,38,40,2,2,1,2,1,8,,8.0,B
penfever-traces/minimax-m27-131k/nemotron-gym-math-advanced-calculations-v3,Penfever MiniMax M27 131K,penfever/nemotron-gym-math-advanced-calculations-v3-minimax-m27-131k-traces,35343a8,38,41,2,2,1,2,1,8,,8.0,B
penfever-traces/minimax-m27-131k/nemotron-gym-math-advanced-calculations-v3,Penfever MiniMax M27 131K,penfever/nemotron-gym-math-advanced-calculations-v3-minimax-m27-131k-traces,35343a8,38,42,2,2,1,2,1,8,,8.0,B
penfever-traces/minimax-m27-131k/nemotron-gym-math-advanced-calculations-v3,Penfever MiniMax M27 131K,penfever/nemotron-gym-math-advanced-calculations-v3-minimax-m27-131k-traces,35343a8,38,43,2,2,1,2,1,8,,8.0,B
penfever-traces/minimax-m27-131k/nemotron-gym-math-advanced-calculations-v3,Penfever MiniMax M27 131K,penfever/nemotron-gym-math-advanced-calculations-v3-minimax-m27-131k-traces,35343a8,38,44,2,2,1,2,1,8,,8.0,B
penfever-traces/minimax-m27-131k/nemotron-gym-math-advanced-calculations-v3,Penfever MiniMax M27 131K,penfever/nemotron-gym-math-advanced-calculations-v3-minimax-m27-131k-traces,35343a8,38,45,2,2,1,2,1,8,,8.0,B
penfever-traces/minimax-m27-131k/nemotron-gym-math-advanced-calculations-v3,Penfever MiniMax M27 131K,penfever/nemotron-gym-math-advanced-calculations-v3-minimax-m27-131k-traces,35343a8,38,46,2,2,1,2,1,8,,8.0,B
penfever-traces/minimax-m27-131k/nemotron-gym-math-advanced-calculations-v3,Penfever MiniMax M27 131K,penfever/nemotron-gym-math-advanced-calculations-v3-minimax-m27-131k-traces,35343a8,38,47,2,2,1,2,1,8,,8.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,91,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,92,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,94,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,95,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,97,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,98,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,99,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,100,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,101,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/nl2bash-tasks-cleaned-oracle,Penfever MiniMax M27 131K,penfever/nl2bash-tasks-cleaned-oracle-minimax-m27-131k-traces,85ce2ff,91,102,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,99,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,100,2,2,1,2,1,8,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,101,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,102,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,103,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,105,2,2,1,2,1,8,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,106,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,107,2,2,0,2,1,7,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,108,2,2,1,2,1,8,,7.0,B
penfever-traces/minimax-m27-131k/selfinstruct-naive-sandboxes-2-verified,Penfever MiniMax M27 131K,penfever/selfinstruct-naive-sandboxes-2-verified-minimax-m27-131k-traces,64ca0a3,99,109,2,2,1,2,1,8,,7.0,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,48,2,2,2,1,1,8,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,49,2,2,2,2,1,9,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,50,2,2,0,1,1,6,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,51,2,2,1,1,1,7,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,52,2,2,1,2,1,8,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,53,2,2,0,1,1,6,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,54,2,2,0,1,1,6,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,55,2,2,2,2,1,9,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,56,2,2,2,2,1,9,,7.5,B
penfever-traces/minimax-m27-131k/swegym-tasks-patched-validated-v5,Penfever MiniMax M27 131K,penfever/swegym-tasks-patched-validated-v5-minimax-m27-131k-traces,7693606,48,57,2,2,1,1,1,7,,7.5,B
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,93,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,94,2,2,0,2,1,7,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,95,2,2,1,2,1,8,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,96,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,97,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,98,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,99,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,100,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,101,2,2,2,2,1,9,,9.0,A
penfever-traces/qwen35-122b-32k/code-contests-noblock,Penfever Qwen 3.5 122B 32K,penfever/code-contests-noblock-qwen3.5-122b-32k-traces,7d80f16,93,102,2,2,1,2,1,8,,9.0,A
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,59,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,60,2,2,0,2,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,61,2,2,1,1,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,62,2,2,0,1,1,6,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,63,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,64,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,66,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,67,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,68,2,2,1,1,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rle_minimal_instructions-v3,Penfever Qwen 3.5 122B 32K,penfever/exp-rle-minimal-instructions-v3-qwen3.5-122b-32k-traces,69f7ed2,58,70,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,29,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,30,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,31,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,32,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,33,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,34,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,35,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,36,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,37,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_codenet-python-v2,Penfever Qwen 3.5 122B 32K,penfever/codenet-python-v2-qwen3.5-122b-32k-traces,c35ad19,29,38,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,22,2,2,1,2,2,9,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,23,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,24,2,2,1,2,2,9,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,25,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,26,2,2,1,2,2,9,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,27,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,28,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,29,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,30,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_crosscodeeval-csharp-v4,Penfever Qwen 3.5 122B 32K,penfever/crosscodeeval-csharp-v4-qwen3.5-122b-32k-traces,bac9785,22,31,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,49,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,50,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,51,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,52,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,53,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,54,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,55,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,56,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,57,2,2,1,1,1,7,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-easy,Penfever Qwen 3.5 122B 32K,penfever/curriculum-easy-qwen3.5-122b-32k-traces,d017422,49,58,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,52,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,53,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,54,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,55,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,56,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,58,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,59,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,60,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,61,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_curriculum-medium,Penfever Qwen 3.5 122B 32K,penfever/curriculum-medium-qwen3.5-122b-32k-traces,afcdfa8,52,62,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,63,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,64,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,65,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,66,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,67,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,68,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,69,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,70,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,71,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-large,Penfever Qwen 3.5 122B 32K,penfever/e2egit-large-qwen3.5-122b-32k-traces,239a1a0,63,72,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,9,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,10,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,11,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,12,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,13,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,14,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,15,2,2,2,2,1,9,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,16,2,2,1,2,1,8,,8.0,B
penfever-traces/qwen35-122b-32k/exp_rpt_e2egit-v2,Penfever Qwen 3.5 122B 32K,penfever/e2egit-v2-qwen3.5-122b-32k-traces,59c08fc,9,17,2,2,1,2,1,8,,8.0,B
